249,14,276,14,276,36,249,36,以
﻿249,36,276,36,276,58,249,58,行
﻿249,58,276,58,276,81,249,81,北
﻿249,81,276,81,276,103,249,103,軍
﻿249,103,276,103,276,125,249,125,都
﻿249,125,276,125,276,148,249,148,督
﻿249,148,276,148,276,170,249,170,僉
﻿249,170,276,170,276,193,249,193,事
﻿249,193,276,193,276,215,249,215,黎
﻿249,215,276,215,276,237,249,237,解
﻿249,237,276,237,276,260,249,260,為
﻿249,260,276,260,276,282,249,282,殿
﻿249,282,276,282,276,305,249,305,前
﻿249,305,276,305,276,327,249,327,司
﻿249,327,276,327,276,349,249,349,都
﻿249,349,276,349,276,372,249,372,檢
﻿249,372,276,372,276,394,249,394,點
﻿249,394,276,394,276,417,249,417,兵
﻿216,14,243,14,243,36,216,36,部
﻿216,36,243,36,243,58,216,58,尚
﻿216,58,243,58,243,81,216,81,書
﻿216,81,243,81,243,103,216,103,黎
﻿216,103,243,103,243,125,216,125,伯
﻿216,125,243,125,243,148,216,148,籌
﻿216,148,243,148,243,170,216,170,為
﻿216,170,243,170,243,193,216,193,左
﻿216,193,243,193,243,215,216,215,檢
﻿216,215,243,215,243,237,216,237,點
﻿216,237,243,237,243,260,216,260,還
﻿216,260,243,260,243,282,216,282,西
﻿216,282,243,282,243,305,216,305,軍
﻿216,305,243,305,243,327,216,327,左
﻿216,327,243,327,243,349,216,349,都
﻿216,349,243,349,243,372,216,372,督
﻿216,372,243,372,243,394,216,394,黎
﻿216,394,243,394,243,417,216,417,舌
﻿185,15,212,15,212,36,185,36,聀
﻿185,36,212,36,212,57,185,57,初
﻿185,57,212,57,212,78,185,78,舌
﻿185,78,212,78,212,99,185,99,以
﻿185,99,212,99,212,121,185,121,犯
﻿185,121,212,121,212,142,185,142,贓
﻿185,142,212,142,212,163,185,163,失
﻿185,163,212,163,212,184,185,184,律
﻿185,184,212,184,212,205,185,205,罷
﻿185,205,212,205,212,227,185,227,至
﻿185,227,212,227,212,248,185,248,是
﻿185,248,212,248,212,269,185,269,帝
﻿185,269,212,269,212,290,185,290,以
﻿185,290,212,290,212,311,185,311,才
﻿185,311,212,311,212,333,185,333,可
﻿185,333,212,333,212,354,185,354,用
﻿185,354,212,354,212,375,185,375,命
﻿185,375,212,375,212,396,185,396,頒
﻿185,396,212,396,212,418,185,418,前
﻿153,14,180,14,180,36,153,36,所
﻿153,36,180,36,180,58,153,58,收
﻿153,58,180,58,180,81,153,81,制
﻿153,81,180,81,180,103,153,103,命
﻿153,103,180,103,180,125,153,125,還
﻿153,125,180,125,180,148,153,148,之
﻿153,148,180,148,180,170,153,170,頒
﻿153,170,180,170,180,193,153,193,詔
﻿153,193,180,193,180,215,153,215,收
﻿153,215,180,215,180,237,153,237,制
﻿153,237,180,237,180,260,153,260,勑
﻿153,260,180,260,180,282,153,282,自
﻿153,282,180,282,180,305,153,305,舌
﻿153,305,180,305,180,327,153,327,始
﻿153,327,180,327,180,349,153,349,勑
﻿153,349,180,349,180,372,153,372,玉
﻿153,372,180,372,180,394,153,394,籍
﻿153,394,180,394,180,417,153,417,秘
﻿124,13,147,13,147,35,124,35,書
﻿124,35,147,35,147,57,124,57,省
﻿124,57,147,57,147,79,124,79,奉
﻿124,79,147,79,147,101,124,101,行
﻿124,101,147,101,147,124,124,124,頒
﻿124,124,147,124,147,146,124,146,給
﻿124,146,147,146,147,168,124,168,都
﻿124,168,147,168,147,190,124,190,檢
﻿124,190,147,190,147,213,124,213,點
﻿124,213,147,213,147,235,124,235,黎
﻿124,235,147,235,147,257,124,257,觧
﻿124,257,147,257,147,279,124,279,等
﻿124,279,147,279,147,301,124,301,制
﻿124,301,147,301,147,324,124,324,誥
﻿124,324,147,324,147,346,124,346,之
﻿124,346,147,346,147,368,124,368,命
﻿124,368,147,368,147,390,124,390,並
﻿124,390,147,390,147,413,124,413,曰
﻿92,14,119,14,119,36,92,36,皇
﻿92,36,119,36,119,58,92,58,上
﻿92,58,119,58,119,81,92,81,制
﻿92,81,119,81,119,103,92,103,誥
﻿92,103,119,103,119,125,92,125,之
﻿92,125,119,125,119,148,92,148,命
﻿92,148,119,148,119,170,92,170,曰
﻿92,170,119,170,119,193,92,193,皇
﻿92,193,119,193,119,215,92,215,上
﻿92,215,119,215,119,237,92,237,自
﻿92,237,119,237,119,260,92,260,此
﻿92,260,119,260,119,282,92,282,始
﻿92,282,119,282,119,305,92,305,命
﻿92,305,119,305,119,327,92,327,朝
﻿92,327,119,327,119,349,92,349,臣
﻿92,349,119,349,119,372,92,372,舉
﻿92,372,119,372,119,394,92,394,縣
﻿92,394,119,394,119,417,92,417,官
﻿60,14,85,14,85,36,60,36,聀
﻿60,36,85,36,85,58,60,58,有
﻿60,58,85,58,85,81,60,81,剛
﻿60,81,85,81,85,103,60,103,直
﻿60,103,85,103,85,125,60,125,能
﻿60,125,85,125,85,148,60,148,觸
﻿60,148,85,148,85,170,60,170,邪
﻿60,170,85,170,85,192,60,192,者
﻿60,192,85,192,85,215,60,215,各
﻿60,215,85,215,85,237,60,237,一
﻿60,237,85,237,85,259,60,259,員
﻿60,259,85,259,85,282,60,282,吏
﻿60,282,85,282,85,304,60,304,部
﻿60,304,85,304,85,326,60,326,尚
﻿60,326,85,326,85,349,60,349,書
﻿60,349,85,349,85,371,60,371,阮
﻿60,371,85,371,85,393,60,393,如
﻿60,393,85,393,85,416,60,416,堵
﻿30,17,55,17,55,37,30,37,以
﻿30,37,55,37,55,58,30,58,世
﻿30,58,55,58,55,79,30,79,家
﻿30,79,55,79,55,100,30,100,親
﻿30,100,55,100,55,121,30,121,識
﻿30,121,55,121,55,142,30,142,人
﻿30,142,55,142,55,163,30,163,阮
﻿30,163,55,163,55,184,30,184,世
﻿30,184,55,184,55,205,30,205,羙
﻿30,205,55,205,55,226,30,226,等
﻿30,226,55,226,55,247,30,247,八
﻿30,247,55,247,55,268,30,268,人
﻿30,268,55,268,55,289,30,289,應
﻿30,289,55,289,55,310,30,310,󰱇
﻿30,310,55,310,55,331,30,331,帝
﻿30,331,55,331,55,352,30,352,以
﻿30,352,55,352,55,373,30,373,為
﻿30,373,55,373,55,394,30,394,皆
﻿30,394,55,394,55,415,30,415,新
﻿2,14,29,14,29,35,2,35,進
﻿2,35,29,35,29,56,2,56,常
﻿2,56,29,56,29,77,2,77,才
﻿2,77,29,77,29,98,2,98,翌
﻿2,98,29,98,29,120,2,120,日
﻿2,120,29,120,29,141,2,141,又
﻿2,141,29,141,29,162,2,162,命
﻿2,162,29,162,29,183,2,183,󰁮
﻿2,183,29,183,29,204,2,204,内
﻿2,204,29,204,29,226,2,226,任
﻿2,226,29,226,29,247,2,247,各
﻿2,247,29,247,29,268,2,268,聀
﻿2,268,29,268,29,289,2,289,十
﻿2,289,29,289,29,310,2,310,員
﻿2,310,29,310,29,332,2,332,太
﻿2,332,29,332,29,353,2,353,保
﻿2,353,29,353,29,374,2,374,黎
﻿2,374,29,374,29,395,2,395,念
﻿2,395,29,395,29,417,2,417,󰁮
