247,14,270,14,270,36,247,36,例
﻿247,36,270,36,270,58,247,58,也
﻿247,58,270,58,270,81,247,81,三
﻿247,81,270,81,270,103,247,103,月
﻿247,103,270,103,270,125,247,125,吳
﻿247,125,270,125,270,148,247,148,陛
﻿247,148,270,148,270,170,247,170,伏
﻿247,170,270,170,270,193,247,193,誅
﻿247,193,270,193,270,215,247,215,時
﻿247,215,270,215,270,237,247,237,路
﻿247,237,270,237,270,260,247,260,軍
﻿247,260,270,260,270,282,247,282,捕
﻿247,282,270,282,270,305,247,305,吳
﻿247,305,270,305,270,327,247,327,陛
﻿247,327,270,327,270,349,247,349,於
﻿247,349,270,349,270,372,247,372,安
﻿247,372,270,372,270,394,247,394,阜
﻿247,394,270,394,270,417,247,417,陛
﻿216,13,241,13,241,34,216,34,迯
﻿216,34,241,34,241,55,216,55,走
﻿216,55,241,55,241,76,216,76,欲
﻿216,76,241,76,241,97,216,97,赴
﻿216,97,241,97,241,118,216,118,京
﻿216,118,241,118,241,139,216,139,自
﻿216,139,241,139,241,160,216,160,首
﻿216,160,241,160,241,181,216,181,本
﻿216,181,241,181,241,202,216,202,路
﻿216,202,241,202,241,224,216,224,官
﻿216,224,241,224,241,245,216,245,獲
﻿216,245,241,245,241,266,216,266,之
﻿216,266,241,266,241,287,216,287,及
﻿216,287,241,287,241,308,216,308,其
﻿216,308,241,308,241,329,216,329,黨
﻿216,329,241,329,241,350,216,350,三
﻿216,350,241,350,241,371,216,371,十
﻿216,371,241,371,241,392,216,392,人
﻿216,392,241,392,241,414,216,414,㩜
﻿186,13,209,13,209,36,186,36,送
﻿186,36,209,36,209,60,186,60,京
﻿186,60,209,60,209,84,186,84,師
﻿186,84,209,84,209,107,186,107,皆
﻿186,107,209,107,209,131,186,131,斬
﻿186,131,209,131,209,155,186,155,之
﻿186,155,209,155,209,178,186,178,夏
﻿186,178,209,178,209,202,186,202,五
﻿186,202,209,202,209,226,186,226,月
﻿186,226,209,226,209,250,186,250,朔
﻿186,250,209,250,209,273,186,273,日
﻿186,273,209,273,209,297,186,297,食
﻿186,297,209,297,209,321,186,321,六
﻿186,321,209,321,209,344,186,344,月
﻿186,344,209,344,209,368,186,368,元
﻿186,368,209,368,209,392,186,392,國
﻿186,392,209,392,209,416,186,416,亂
﻿154,13,181,13,181,34,154,34,陳
﻿154,34,181,34,181,55,154,55,友
﻿154,55,181,55,181,76,154,76,諒
﻿154,76,181,76,181,97,154,97,僣
﻿154,97,181,97,181,118,154,118,稱
﻿154,118,181,118,181,139,154,139,帝
﻿154,139,181,139,181,160,154,160,國
﻿154,160,181,160,181,181,154,181,號
﻿154,181,181,181,181,202,154,202,漢
﻿154,202,181,202,181,224,154,224,改
﻿154,224,181,224,181,245,154,245,元
﻿154,245,181,245,181,266,154,266,大
﻿154,266,181,266,181,287,154,287,義
﻿154,287,181,287,181,308,154,308,與
﻿154,308,181,308,181,329,154,329,明
﻿154,329,181,329,181,350,154,350,太
﻿154,350,181,350,181,371,154,371,祖
﻿154,371,181,371,181,392,154,392,相
﻿154,392,181,392,181,414,154,414,攻
﻿124,13,148,13,148,33,124,33,北
﻿124,33,148,33,148,54,124,54,邊
﻿124,54,148,54,148,75,124,75,帥
﻿124,75,148,75,148,96,124,96,臣
﻿124,96,148,96,148,117,124,117,黄
﻿124,117,148,117,148,138,124,138,碩
﻿124,138,148,138,148,159,124,159,驛
﻿124,159,148,159,148,180,124,180,奏
﻿124,180,148,180,148,201,124,201,明
﻿124,201,148,201,148,222,124,222,漢
﻿124,222,148,222,148,243,124,243,戰
﻿124,243,148,243,148,264,124,264,於
﻿124,264,148,264,148,285,124,285,龍
﻿124,285,148,285,148,306,124,306,州
﻿124,306,148,306,148,327,124,327,凴
﻿124,327,148,327,148,348,124,348,祥
﻿124,348,148,348,148,369,124,369,碩
﻿124,369,148,369,148,390,124,390,等
﻿124,390,148,390,148,411,124,411,因
﻿93,13,119,13,119,36,93,36,其
﻿93,36,119,36,119,60,93,60,爭
﻿93,60,119,60,119,83,93,83,國
﻿93,83,119,83,119,107,93,107,之
﻿93,107,119,107,119,130,93,130,餘
﻿93,130,119,130,119,154,93,154,收
﻿93,154,119,154,119,177,93,177,得
﻿93,177,119,177,119,201,93,201,三
﻿93,201,119,201,119,224,93,224,百
﻿93,224,119,224,119,248,93,248,餘
﻿93,248,119,248,119,271,93,271,人
﻿93,271,119,271,119,295,93,295,秋
﻿93,295,119,295,119,318,93,318,七
﻿93,318,119,318,119,342,93,342,月
﻿93,342,119,342,119,365,93,365,大
﻿93,365,119,365,119,389,93,389,水
﻿93,389,119,389,119,413,93,413,冬
﻿63,13,87,13,87,33,63,33,十
﻿63,33,87,33,87,53,63,53,月
﻿63,53,87,53,87,73,63,73,路
﻿63,73,87,73,87,93,63,93,鶴
﻿63,93,87,93,87,113,63,113,茶
﻿63,113,87,113,87,134,63,134,哇
﻿77,137,90,137,90,157,77,157,哇
﻿77,157,90,157,90,177,77,177,音
﻿61,137,76,137,76,156,61,156,鴉
﻿63,180,87,180,87,201,63,201,暹
﻿63,201,87,201,87,222,63,222,羅
﻿63,222,87,222,87,244,63,244,等
﻿63,244,87,244,87,265,63,265,國
﻿63,265,87,265,87,287,63,287,商
﻿63,287,87,287,87,308,63,308,舶
﻿63,308,87,308,87,330,63,330,至
﻿63,330,87,330,87,351,63,351,雲
﻿63,351,87,351,87,373,63,373,屯
﻿63,373,87,373,87,394,63,394,販
﻿63,394,87,394,87,416,63,416,賣
﻿33,13,58,13,58,36,33,36,進
﻿33,36,58,36,58,60,33,60,諸
﻿33,60,58,60,58,83,33,83,異
﻿33,83,58,83,58,107,33,107,物
﻿33,107,58,107,58,130,33,130,十
﻿33,130,58,130,58,154,33,154,二
﻿33,154,58,154,58,177,33,177,月
﻿33,177,58,177,58,201,33,201,詔
﻿33,201,58,201,58,224,33,224,禁
﻿33,224,58,224,58,248,33,248,軍
﻿33,248,58,248,58,271,33,271,廵
﻿33,271,58,271,58,295,33,295,捕
﻿33,295,58,295,58,318,33,318,諸
﻿33,318,58,318,58,342,33,342,路
﻿33,342,58,342,58,365,33,365,盗
﻿33,365,58,365,58,389,33,389,刧
﻿33,389,58,389,58,413,33,413,十
﻿6,21,31,21,31,41,6,41,二
﻿6,41,31,41,31,62,6,62,月
﻿6,62,31,62,31,82,6,82,詔
﻿6,82,31,82,31,103,6,103,王
﻿6,103,31,103,31,123,6,123,侯
﻿6,123,31,123,31,144,6,144,公
﻿6,144,31,144,31,165,6,165,主
﻿6,165,31,165,31,185,6,185,家
﻿6,185,31,185,31,206,6,206,奴
﻿6,206,31,206,31,226,6,226,題
﻿6,226,31,226,31,247,6,247,額
﻿6,247,31,247,31,267,6,267,稱
﻿6,267,31,267,31,288,6,288,衘
﻿6,288,31,288,31,309,6,309,無
﻿6,309,31,309,31,329,6,329,題
﻿6,329,31,329,31,350,6,350,及
﻿6,350,31,350,31,370,6,370,無
﻿6,370,31,370,31,391,6,391,籍
﻿6,391,31,391,31,412,6,412,是
