260,33,284,33,284,54,260,54,之
﻿260,54,284,54,284,75,260,75,後
﻿260,75,284,75,284,96,260,96,承
﻿260,96,284,96,284,117,260,117,教
﻿260,117,284,117,284,138,260,138,承
﻿260,138,284,138,284,159,260,159,業
﻿260,159,284,159,284,180,260,180,行
﻿260,180,284,180,284,201,260,201,路
﻿260,201,284,201,284,223,260,223,官
﻿260,223,284,223,284,244,260,244,員
﻿260,244,284,244,284,265,260,265,百
﻿260,265,284,265,284,286,260,286,姓
﻿260,286,284,286,284,307,260,307,見
﻿260,307,284,307,284,328,260,328,於
﻿260,328,284,328,284,349,260,349,一
﻿260,349,284,349,284,370,260,370,里
﻿260,370,284,370,284,391,260,391,皆
﻿260,391,284,391,284,413,260,413,竄
﻿229,31,256,31,256,50,229,50,走
﻿229,50,256,50,256,70,229,70,入
﻿229,70,256,70,256,90,229,90,庯
﻿229,90,256,90,256,110,229,110,舍
﻿229,110,256,110,256,130,229,130,市
﻿229,130,256,130,256,150,229,150,肆
﻿229,150,256,150,256,170,229,170,家
﻿229,170,256,170,256,190,229,190,去
﻿229,190,256,190,256,210,229,210,後
﻿229,210,256,210,256,230,229,230,始
﻿229,230,256,230,256,250,229,250,出
﻿229,250,256,250,256,270,229,270,阮
﻿229,270,256,270,256,290,229,290,廷
﻿229,290,256,290,256,310,229,310,科
﻿229,310,256,310,256,330,229,330,密
﻿229,330,256,330,256,350,229,350,使
﻿229,350,256,350,256,370,229,370,人
﻿229,370,256,370,256,390,229,390,徃
﻿229,390,256,390,256,410,229,410,天
﻿199,34,227,34,227,55,199,55,下
﻿199,55,227,55,227,76,199,76,各
﻿199,76,227,76,227,97,199,97,處
﻿199,97,227,97,227,118,199,118,承
﻿199,118,227,118,227,139,199,139,憲
﻿199,139,227,139,227,160,199,160,府
﻿199,160,227,160,227,181,199,181,縣
﻿199,181,227,181,227,202,199,202,至
﻿199,202,227,202,227,223,199,223,於
﻿199,223,227,223,227,244,199,244,民
﻿199,244,227,244,227,265,199,265,間
﻿199,265,227,265,227,286,199,286,脅
﻿199,286,227,286,227,307,199,307,娶
﻿199,307,227,307,227,328,199,328,處
﻿199,328,227,328,227,349,199,349,女
﻿199,349,227,349,227,370,199,370,荼
﻿199,370,227,370,227,391,199,391,毒
﻿199,391,227,391,227,413,199,413,蒼
﻿169,31,194,31,194,53,169,53,生
﻿169,53,194,53,194,75,169,75,天
﻿169,75,194,75,194,98,169,98,下
﻿169,98,194,98,194,120,169,120,失
﻿169,120,194,120,194,142,169,142,望
﻿169,142,194,142,194,165,169,165,是
﻿169,165,194,165,194,187,169,187,時
﻿169,187,194,187,194,209,169,209,長
﻿169,209,194,209,194,232,169,232,樂
﻿169,232,194,232,194,254,169,254,皇
﻿169,254,194,254,194,276,169,276,太
﻿169,276,194,276,194,299,169,299,后
﻿169,299,194,299,194,321,169,321,之
﻿169,321,194,321,194,343,169,343,親
﻿169,343,194,343,194,366,169,366,阮
﻿169,366,194,366,194,388,169,388,文
﻿169,388,194,388,194,411,169,411,郎
﻿138,32,164,32,164,52,138,52,亦
﻿138,52,164,52,164,73,138,73,在
﻿138,73,164,73,164,94,138,94,逐
﻿138,94,164,94,164,115,138,115,中
﻿138,115,164,115,164,136,138,136,回
﻿138,136,164,136,164,157,138,157,本
﻿138,157,164,157,164,178,138,178,貫
﻿138,178,164,178,164,199,138,199,大
﻿138,199,164,199,164,220,138,220,臣
﻿138,220,164,220,164,240,138,240,宗
﻿138,240,164,240,164,261,138,261,室
﻿138,261,164,261,164,282,138,282,宜
﻿138,282,164,282,164,303,138,303,郡
﻿138,303,164,303,164,324,138,324,公
﻿138,324,164,324,164,345,138,345,黎
﻿138,345,164,345,164,366,138,366,能
﻿138,366,164,366,164,387,138,387,謹
﻿138,387,164,387,164,408,138,408,不
﻿108,33,133,33,133,54,108,54,得
﻿108,54,133,54,133,75,108,75,志
﻿108,75,133,75,133,96,108,96,有
﻿108,96,133,96,133,117,108,117,詩
﻿108,117,133,117,133,138,108,138,寄
﻿108,138,133,138,133,159,108,159,𭁈
﻿108,159,133,159,133,180,108,180,阮
﻿108,180,133,180,133,201,108,201,文
﻿108,201,133,201,133,222,108,222,郎
﻿108,222,133,222,133,243,108,243,使
﻿108,243,133,243,133,264,108,264,󰁮
﻿108,264,133,264,133,285,108,285,兵
﻿108,285,133,285,133,306,108,306,誅
﻿108,306,133,306,133,327,108,327,惡
﻿108,327,133,327,133,348,108,348,黨
﻿108,348,133,348,133,369,108,369,文
﻿108,369,133,369,133,390,108,390,郎
﻿108,390,133,390,133,412,108,412,通
﻿77,31,104,31,104,52,77,52,韜
﻿77,52,104,52,104,73,77,73,畧
﻿77,73,104,73,104,94,77,94,精
﻿77,94,104,94,104,115,77,115,兵
﻿77,115,104,115,104,136,77,136,法
﻿77,136,104,136,104,157,77,157,善
﻿77,157,104,157,104,178,77,178,觀
﻿77,178,104,178,104,199,77,199,天
﻿77,199,104,199,104,220,77,220,時
﻿77,220,104,220,104,241,77,241,力
﻿77,241,104,241,104,262,77,262,能
﻿77,262,104,262,104,283,77,283,捕
﻿77,283,104,283,104,304,77,304,虎
﻿77,304,104,304,104,325,77,325,於
﻿77,325,104,325,104,346,77,346,是
﻿77,346,104,346,104,367,77,367,文
﻿77,367,104,367,104,388,77,388,郎
﻿77,388,104,388,104,409,77,409,率
﻿46,31,72,31,72,52,46,52,占
﻿46,52,72,52,72,73,46,73,奴
﻿46,73,72,73,72,94,46,94,制
﻿46,94,72,94,72,115,46,115,謾
﻿46,115,72,115,72,136,46,136,武
﻿46,136,72,136,72,157,46,157,伯
﻿46,157,72,157,72,178,46,178,武
﻿46,178,72,178,72,199,46,199,接
﻿46,199,72,199,72,220,46,220,并
﻿46,220,72,220,72,241,46,241,清
﻿46,241,72,241,72,262,46,262,華
﻿46,262,72,262,72,283,46,283,三
﻿46,283,72,283,72,304,46,304,府
﻿46,304,72,304,72,325,46,325,人
﻿46,325,72,325,72,346,46,346,󰁮
﻿46,346,72,346,72,367,46,367,義
﻿46,367,72,367,72,388,46,388,師
﻿46,388,72,388,72,409,46,409,于
﻿16,33,40,33,40,55,16,55,西
﻿16,55,40,55,40,77,16,77,都
﻿16,77,40,77,40,99,16,99,城
﻿16,99,40,99,40,121,16,121,以
﻿16,121,40,121,40,144,16,144,軍
﻿16,144,40,144,40,166,16,166,鎮
﻿16,166,40,166,40,188,16,188,神
﻿16,188,40,188,40,210,16,210,符
﻿16,210,40,210,40,233,16,233,海
﻿16,233,40,233,40,255,16,255,口
﻿16,255,40,255,40,277,16,277,時
﻿16,277,40,277,40,299,16,299,帝
﻿16,299,40,299,40,322,16,322,弑
﻿16,322,40,322,40,344,16,344,害
﻿16,344,40,344,40,366,16,366,宗
﻿16,366,40,366,40,388,16,388,室
﻿16,388,40,388,40,411,16,411,簡
